,Velo,SpinRate,HorzBreak,InducedVertBreak,InPlay
499,96.83,1868.0,8.7,14.91,0.27297405818272236
500,93.87,2112.0,17.42,11.09,0.31998167919719184
501,86.06,1971.0,-2.96,11.75,0.26581925068710704
502,95.82,2186.0,17.8,6.21,0.3591374674266153
503,93.78,2361.0,14.23,13.06,0.2852781298234446
504,92.76,2351.0,5.1,19.36,0.21750386066051786
505,93.76,2420.0,17.41,6.95,0.3425501900995809
506,93.61,2073.0,4.12,17.82,0.2341438434600129
507,94.97,1988.0,12.03,16.51,0.2661813839294567
508,90.69,2474.0,6.77,20.56,0.21045004788673313
509,88.66,1791.0,14.91,7.91,0.35496664353970814
510,93.61,2030.0,8.95,14.57,0.2715261358265564
511,87.21,1881.0,14.36,12.58,0.31057252233441746
512,97.04,2537.0,7.45,12.89,0.26060234097613394
513,90.48,2138.0,13.01,12.87,0.29308366995869806
514,90.53,2148.0,3.96,16.32,0.24272998034059065
515,89.36,2257.0,1.24,21.89,0.19686786754446786
516,95.86,2381.0,7.75,17.7,0.23290093022423342
517,98.28,2555.0,7.5,18.96,0.21750150180449235
518,96.86,2153.0,5.7,13.64,0.26418208820488215
519,92.61,2036.0,13.59,13.08,0.2961189445141399
520,94.77,2514.0,10.79,11.61,0.28094128937984086
521,92.87,2528.0,-2.0,12.84,0.2386539330456438
522,97.89,1973.0,18.27,7.77,0.3549961557612536
523,96.09,2240.0,15.65,14.05,0.28514200293344477
524,96.55,2211.0,2.67,17.54,0.22704666873619236
525,96.0,2412.0,11.16,17.71,0.24013899217843793
526,93.01,2341.0,9.89,19.17,0.230340151648028
527,92.44,2219.0,6.1,14.32,0.25947061034939695
528,97.75,2221.0,11.76,18.38,0.24277094683109474
529,97.78,2100.0,16.13,10.22,0.32228273476086733
530,87.87,1909.0,14.48,5.51,0.3701777563017533
531,91.71,2172.0,7.9,18.4,0.23677860812883025
532,87.74,2170.0,10.3,13.86,0.2776836732158504
533,97.15,2168.0,5.25,15.46,0.2490874651785871
534,90.52,2370.0,6.0,17.98,0.22891961578392425
535,94.04,2315.0,3.12,20.28,0.20779523934565464
536,95.89,2054.0,7.26,6.09,0.33316902797737863
537,93.53,2341.0,15.48,12.21,0.29635919507616937
538,97.17,2146.0,3.92,14.57,0.252844082253531
539,95.51,2177.0,8.57,16.14,0.25296464245058553
540,95.76,2544.0,10.12,12.67,0.2695481212548873
541,91.88,2069.0,10.47,16.44,0.2608195273252582
542,96.72,2249.0,11.65,16.04,0.25871932169096734
543,96.21,2432.0,14.25,19.16,0.236955204229982
544,90.98,1975.0,11.74,13.99,0.28667771767311834
545,93.89,2514.0,0.19,20.0,0.19721238741444166
546,96.27,2287.0,14.4,14.09,0.2795593727359641
547,95.32,2246.0,9.96,17.25,0.24623613817110332
548,93.26,2166.0,10.92,14.99,0.26883738577588095
549,90.87,2216.0,6.97,2.0,0.36319450772369943
550,92.31,2215.0,10.1,15.16,0.2639707315141549
552,94.03,2516.0,5.67,21.32,0.20095102630426906
553,95.48,2027.0,16.89,6.53,0.36035230312416544
554,89.97,1888.0,14.0,7.31,0.3527355500473533
555,95.75,2137.0,7.92,14.87,0.26189034432241665
556,92.13,2113.0,14.14,9.37,0.32529456015245406
557,93.7,2437.0,9.4,15.8,0.24918045638255046
558,90.66,2190.0,16.08,4.27,0.37303854700561273
559,92.67,2295.0,5.24,21.2,0.20778153318477985
560,94.76,2215.0,17.34,13.73,0.2938615421869041
561,91.67,2094.0,10.71,13.88,0.27997011732501237
562,95.43,1920.0,16.92,7.19,0.35918466196264
563,89.92,1826.0,15.23,8.93,0.34506246952428815
564,99.48,2430.0,-3.84,16.13,0.21322371623018582
565,95.79,2462.0,2.84,20.56,0.20049767929351786
566,95.67,2217.0,7.97,13.34,0.2706216345630433
567,96.68,2297.0,10.15,16.72,0.24826822917062888
568,98.34,2015.0,14.47,4.79,0.367405574815697
569,93.94,2299.0,11.37,11.46,0.2921447078923249
570,94.94,2219.0,16.87,11.41,0.3110250243752591
571,93.16,2084.0,15.69,1.06,0.4044889360630942
572,96.99,2156.0,14.5,11.39,0.3059495839879106
573,92.52,2123.0,10.85,16.72,0.2576120573844828
574,93.93,2421.0,17.83,10.74,0.31176456097931926
575,94.97,2365.0,11.71,18.19,0.2400866833497146
576,94.84,2394.0,8.97,11.32,0.2826178042425238
577,97.69,1870.0,18.3,3.52,0.3978020266296906
578,96.09,2319.0,8.16,18.78,0.2285003621560262
579,92.02,2406.0,6.01,21.21,0.20628669953163065
580,96.23,2103.0,14.85,9.91,0.3215890605339382
581,96.69,2035.0,6.85,15.07,0.26088075776450853
582,96.05,2343.0,15.62,9.54,0.3174152247322984
583,93.52,1799.0,5.32,7.64,0.3255846890272284
584,92.02,2053.0,5.51,15.25,0.25711646390942183
585,92.36,2354.0,7.34,18.52,0.22839600397469237
586,94.34,2395.0,4.76,16.62,0.23306886747017072
588,91.48,2351.0,16.8,4.86,0.36280896498318005
589,92.35,2340.0,9.1,20.24,0.22154339044868626
590,98.42,2363.0,4.49,18.84,0.21727905006282056
591,90.83,2192.0,5.02,17.78,0.23363145557873002
592,90.34,1944.0,7.01,14.48,0.2713391211119304
593,93.44,2056.0,3.6,15.37,0.2507041866720661
594,91.14,2459.0,-0.23,19.35,0.2027329489249871
595,92.31,1970.0,5.88,15.23,0.26105928953467394
596,100.19,1997.0,14.43,7.24,0.3457157748464683
597,89.95,2107.0,18.74,0.61,0.4191704883515178
598,94.23,2131.0,6.86,17.92,0.23804529052586273
599,92.94,2192.0,0.57,19.57,0.2106400186510627
600,90.56,2053.0,18.08,9.63,0.33808931332524816
601,93.68,2159.0,4.93,16.71,0.24094852476791054
602,97.4,2452.0,2.53,17.39,0.21973454807919346
603,88.84,2001.0,16.01,9.85,0.33278735977947527
604,91.12,2285.0,11.73,15.49,0.2637618589003548
605,96.35,2175.0,13.17,12.25,0.29474261843701843
606,91.6,2241.0,6.43,13.83,0.26348709608740667
607,96.97,2710.0,13.55,9.3,0.2985943948920497
608,92.55,2067.0,5.37,14.89,0.2587047502419528
609,94.18,2209.0,8.01,19.76,0.22574424393723905
610,94.56,2220.0,11.34,9.46,0.3110036862463935
611,92.68,2132.0,14.14,11.39,0.307582489406166
612,95.78,1940.0,8.93,16.01,0.26311318741743706
613,97.51,2506.0,8.7,14.54,0.2527142798374225
614,93.84,2159.0,10.95,20.46,0.22980443849237936
615,94.93,2517.0,13.78,15.42,0.26002406174784704
616,93.68,2132.0,14.08,13.84,0.2874123711182335
617,98.09,2023.0,11.68,7.3,0.3365991350446259
618,94.46,2108.0,8.95,13.8,0.27420780550853907
619,93.3,2391.0,5.57,19.61,0.21554253817013322
620,95.48,2140.0,15.65,11.8,0.3071753630006933
621,92.91,2024.0,19.44,11.62,0.32549767776932836
622,89.11,1856.0,15.97,7.44,0.35947035020115725
623,96.35,2449.0,13.75,17.43,0.24723818705687614
624,91.12,2193.0,6.07,5.89,0.3276138073649867
625,92.17,2359.0,1.99,13.96,0.24672068660489727
626,94.25,2073.0,8.35,14.16,0.27120978206185453
627,94.58,2250.0,11.53,16.11,0.2586336586760328
628,94.23,2242.0,14.0,12.83,0.290760825259152
629,96.67,2025.0,10.6,15.34,0.2691804823708307
630,91.04,2124.0,13.9,12.33,0.3002442654455346
631,98.04,2203.0,15.95,7.09,0.3440400864830619
632,94.39,2215.0,12.19,16.97,0.2553604388853052
633,98.94,2809.0,5.51,12.11,0.2510395868219442
634,93.2,2387.0,2.37,18.57,0.21506498359541468
635,87.48,1865.0,14.29,9.72,0.33482718807358747
636,94.24,2448.0,12.61,16.94,0.24862163744555357
637,94.74,2322.0,5.53,19.89,0.21532468671301905
638,94.32,2592.0,4.85,14.92,0.23849092403446634
639,93.12,2395.0,7.89,17.35,0.23611805952371318
640,93.01,2051.0,11.03,11.77,0.29858106888779373
641,95.01,1975.0,15.22,11.44,0.3155813434171443
642,90.92,2037.0,15.14,10.04,0.32622728801822415
643,94.57,2396.0,4.83,21.05,0.20417756076009497
644,93.37,2218.0,5.91,14.91,0.2543619738143749
645,96.03,2424.0,2.57,16.72,0.22561143121901298
646,92.97,2309.0,7.67,16.6,0.2437490493191736
647,94.94,2236.0,10.78,16.04,0.25755421102405124
648,94.99,2399.0,9.56,19.4,0.22546039975808338
649,94.97,2297.0,14.25,17.08,0.25681681181849714
650,94.75,2473.0,4.21,19.47,0.21034609490613249
651,96.39,2284.0,5.9,19.22,0.22122329587219172
652,92.63,2135.0,13.2,13.41,0.28862610401348465
653,94.55,2316.0,3.08,15.21,0.24125807061984453
654,95.22,2335.0,8.39,14.73,0.25733601622791746
655,93.14,2180.0,3.25,14.77,0.2499433384198248
656,95.45,2350.0,13.64,11.39,0.2965784071152844
657,100.37,2451.0,8.69,16.59,0.23900876800863294
658,91.68,2074.0,6.85,15.61,0.25735331628574515
659,93.51,2484.0,1.89,19.32,0.20613697552337962
660,93.58,2484.0,4.63,19.12,0.21357213840215694
661,95.06,2090.0,12.51,11.05,0.30631646172126814
662,87.69,2100.0,8.15,14.52,0.2694227413136419
663,90.51,2249.0,15.02,14.45,0.2820964856705129
664,93.11,2064.0,18.13,8.85,0.3434127950313492
665,92.8,2191.0,9.37,16.65,0.25181699039658895
666,93.19,2026.0,14.53,14.45,0.28807121869432795
667,94.1,2536.0,5.1,15.57,0.236542342272993
668,94.66,2521.0,14.87,17.49,0.24777786881847055
669,97.85,2650.0,3.38,19.49,0.20207515035897256
670,93.92,2410.0,13.95,16.28,0.2582953168339076
671,92.87,2447.0,5.97,18.1,0.2247746524516459
672,94.8,2338.0,7.86,15.8,0.2482785879551633
673,93.55,2350.0,11.37,16.24,0.2541302533321981
674,95.24,2183.0,0.56,18.01,0.22025815230148596
675,94.32,2220.0,16.76,14.4,0.2869285409786606
676,94.28,2299.0,5.27,12.0,0.2710321036386477
677,93.78,2388.0,9.07,14.45,0.25981901328046714
678,94.54,2238.0,5.73,17.18,0.23671643723458696
679,94.4,2359.0,1.23,17.35,0.22087398711196315
680,96.57,2104.0,9.16,11.11,0.29509679310258513
681,94.43,2613.0,7.6,19.35,0.21462822168398304
682,89.69,1847.0,3.06,13.38,0.2728094059399467
683,97.05,2257.0,2.49,18.11,0.22118716080773423
684,95.73,2544.0,7.95,17.45,0.22979410116298551
685,92.06,2294.0,11.36,17.41,0.2481479932851982
686,91.04,2247.0,0.9,8.11,0.2923037935466691
687,89.39,2130.0,19.57,6.94,0.3634382929489639
688,92.56,2185.0,5.35,14.02,0.26087735628111197
689,93.93,2179.0,12.2,12.99,0.28696612335191485
690,96.77,2152.0,22.33,11.27,0.3303203715753884
691,92.19,2537.0,4.81,17.79,0.2214447194193147
692,94.33,2225.0,3.93,19.64,0.21641173235415528
693,97.55,2473.0,4.93,19.32,0.2120533572212719
694,90.54,2313.0,12.55,9.38,0.3131570472212322
695,97.78,2146.0,7.87,16.79,0.24677635572888904
696,93.89,2353.0,3.29,21.13,0.2017781779838553
697,93.6,2398.0,8.76,18.09,0.2328953703858988
698,95.99,2041.0,4.8,13.5,0.2671818657156044
699,94.19,2194.0,0.21,20.81,0.20162018319896444
700,93.4,2309.0,5.85,18.86,0.22367325777898808
701,95.8,2117.0,17.24,5.01,0.37097508840556775
702,95.5,2104.0,19.28,10.55,0.3297187849213108
703,94.67,2111.0,11.5,11.35,0.3003208949669411
704,94.11,2589.0,17.14,18.72,0.24265665873448986
705,96.46,2541.0,5.94,20.19,0.2070806289250073
706,95.32,2425.0,5.42,12.14,0.26543998079501396
707,90.83,2043.0,8.53,18.77,0.240381123306375
708,96.4,2195.0,4.73,9.69,0.29046148998192695
709,91.14,2077.0,11.11,8.21,0.32785939210818654
710,96.75,2386.0,13.29,18.73,0.2389209946979904
711,94.55,2324.0,14.92,18.42,0.2480667929693518
712,92.35,1778.0,12.84,-2.0,0.4376909477609034
713,94.91,2228.0,10.88,15.22,0.26416655490588664
714,90.53,1952.0,13.51,3.57,0.3814675303222437
715,95.4,2561.0,12.07,17.17,0.24137697306684405
716,92.8,2054.0,7.8,16.82,0.2513152517243948
717,94.38,2247.0,7.92,13.02,0.27230122710534316
718,94.03,2225.0,7.62,16.78,0.24483576350776937
719,93.18,2436.0,10.45,13.04,0.27253109984706125
720,92.57,2114.0,17.7,7.07,0.35571892055298837
721,94.99,2411.0,3.79,18.25,0.21910742533324917
722,95.73,2264.0,3.58,19.92,0.21214838508087208
723,93.49,2308.0,3.63,18.32,0.2220209637224582
724,93.27,2230.0,5.73,16.06,0.2452708984541654
725,94.33,2420.0,12.77,17.21,0.24802889541949624
726,94.51,1981.0,11.06,18.43,0.24999008767560604
727,91.93,1835.0,15.6,3.54,0.3929766901689493
728,93.35,2147.0,9.54,14.98,0.2658829108350272
729,92.9,2421.0,9.67,19.18,0.22718165455679143
730,91.14,1953.0,10.74,16.8,0.2632661992781483
731,96.64,2425.0,8.85,15.22,0.2513125978431381
732,94.54,2127.0,3.85,13.79,0.25997410671652466
733,94.75,2194.0,15.08,1.96,0.38868624717315037
734,89.41,2103.0,15.6,5.32,0.36642957229459183
735,97.85,2424.0,10.15,16.89,0.24232357102279425
736,92.35,2153.0,4.51,20.94,0.2122225539707793
737,94.18,2408.0,2.4,19.48,0.2083622916561797
738,92.61,2280.0,5.21,19.6,0.21846959534970234
739,93.1,2543.0,7.52,18.62,0.22184037078976193
740,94.05,2247.0,9.06,17.08,0.2455822933465857
741,92.69,2681.0,4.09,17.84,0.2147628140847148
742,92.71,2129.0,11.37,17.33,0.25423317999307976
743,92.31,2035.0,9.62,17.98,0.24846405319811624
744,93.58,2098.0,17.65,8.15,0.34637710123766374
745,97.68,2545.0,11.21,3.16,0.3493983476231282
746,94.58,1918.0,16.61,6.12,0.368147875320859
747,95.8,2677.0,4.15,20.07,0.20001667950330665
748,88.68,2196.0,7.94,9.38,0.30510211299868634
749,96.53,2100.0,11.09,15.67,0.2653596705914236
750,92.88,2586.0,2.2,21.54,0.19050105587186672
751,88.34,2145.0,12.96,15.2,0.2753583042139917
752,88.17,2092.0,11.34,15.4,0.2714565501434829
753,91.49,2057.0,3.36,17.66,0.23463516412052804
754,96.29,2065.0,3.28,17.4,0.23433086260883979
755,93.23,2418.0,5.29,15.84,0.23937551015456188
756,92.71,2682.0,5.23,18.76,0.21142101839469737
757,93.07,2166.0,10.6,7.32,0.32942477463311376
758,95.15,2519.0,16.47,12.61,0.2885621988532765
759,94.2,2052.0,6.27,12.13,0.2818878825934929
760,95.98,2285.0,2.25,12.22,0.2612292435055337
761,93.73,2130.0,3.68,15.83,0.24498081060274446
762,99.71,2159.0,22.03,4.38,0.38845507785505173
763,92.92,2449.0,2.62,17.76,0.21906525846867247
764,95.32,2805.0,4.38,8.77,0.27429076286833204
765,92.26,2286.0,1.92,13.22,0.254354670286771
766,96.39,2311.0,12.97,11.84,0.2922250659991647
767,95.61,2309.0,3.78,15.24,0.24266418210751978
768,93.15,1977.0,14.45,10.71,0.3200527964135996
769,94.32,2209.0,4.53,18.4,0.22651842571920164
770,93.05,2117.0,14.22,11.37,0.30841734198314685
771,94.12,1872.0,16.93,13.89,0.3049067230285871
772,97.74,2316.0,2.75,19.52,0.21058698285698949
773,94.43,2384.0,9.27,17.25,0.24013999429575839
774,94.28,2672.0,11.75,12.72,0.2694529590515159
775,93.19,2341.0,6.86,17.54,0.23405139490260776
776,97.15,2319.0,19.17,5.76,0.36118431111140825
777,92.26,1997.0,7.63,7.15,0.3291411486748542
778,93.74,2194.0,1.17,14.59,0.2452583459251677
779,92.7,2290.0,13.41,13.87,0.2797911346578835
780,94.98,1844.0,17.89,7.39,0.36389316784355413
781,97.29,2311.0,15.24,14.2,0.27973592229724487
782,94.46,2015.0,17.89,7.67,0.35440464582986764
783,96.38,2283.0,15.52,13.44,0.2878245417910301
784,92.46,2219.0,5.31,11.77,0.2765057330508053
785,96.42,1817.0,10.94,8.83,0.33046930569431093
786,94.22,2323.0,-1.68,16.5,0.22085516828619867
787,94.15,2287.0,8.98,17.64,0.2400500212665861
788,90.21,2974.0,17.33,8.28,0.3101818884689425
789,97.19,2514.0,4.78,20.32,0.20427267973272098
790,93.53,2049.0,16.7,12.18,0.3114903842168273
791,95.74,2011.0,3.45,16.47,0.24322133098753332
792,93.01,2138.0,2.48,19.24,0.2188108513188279
793,92.89,2222.0,4.23,16.8,0.23675166899628144
794,96.45,2248.0,18.72,4.09,0.37801080042842944
795,91.92,2123.0,6.2,3.72,0.3491570239411819
796,93.44,2408.0,10.68,18.08,0.23739036693947838
797,95.02,2107.0,15.54,6.59,0.3524288790148994
798,94.6,2325.0,11.59,14.98,0.2644749506832782
799,95.18,2122.0,13.28,14.51,0.2797829384688385
800,95.24,2465.0,12.72,18.07,0.2399818428487405
801,96.69,2485.0,5.64,18.94,0.21603042398819294
802,99.27,2468.0,14.66,13.22,0.27912617009848356
803,91.35,2154.0,6.19,16.81,0.2443784486844385
804,94.64,2184.0,16.71,12.4,0.3039810122814519
805,93.31,2185.0,5.38,13.93,0.26134715521031526
806,95.49,2060.0,2.54,17.66,0.23118787671320248
807,93.34,2243.0,15.79,16.34,0.26889516763089344
808,95.65,2462.0,9.04,17.85,0.23242000248595837
809,94.27,2613.0,-4.57,10.24,0.24716204324796318
810,91.61,2440.0,1.05,15.26,0.23279013292026118
811,92.04,2089.0,16.95,12.57,0.3080533015583931
812,94.64,2570.0,4.61,19.6,0.20750590524191653
813,96.8,2344.0,14.78,13.28,0.28456028597414507
814,92.83,2324.0,15.22,13.58,0.2857230223007372
815,94.44,2191.0,10.02,13.89,0.27338854878858876
816,93.27,2280.0,9.9,18.4,0.2375740633773137
817,95.72,2029.0,12.77,13.65,0.28834289131261387
818,96.17,2070.0,5.82,3.06,0.35412994804916037
819,93.14,2170.0,6.18,16.37,0.24629999903980518
820,90.82,2231.0,4.58,17.55,0.23285406007119958
821,97.58,2323.0,2.96,17.19,0.2261316688881645
822,95.52,1902.0,11.07,14.87,0.2789741245642338
823,89.91,2120.0,14.4,11.88,0.3059303002538648
824,92.73,2266.0,6.73,14.35,0.2591301213230207
825,93.85,2106.0,4.8,17.32,0.2380898885487767
826,89.91,2288.0,1.97,13.43,0.2537331846629007
827,95.11,2119.0,6.03,17.5,0.2390123221264442
828,91.31,2294.0,10.97,2.94,0.3639537244405027
829,92.97,2239.0,13.21,14.07,0.2794883328987639
830,92.49,2110.0,7.43,14.59,0.26483824738402595
831,95.07,2436.0,6.11,16.94,0.2325684863239091
832,96.38,2656.0,9.47,19.52,0.21586916887838434
833,91.57,2136.0,16.13,12.03,0.3084260005180446
834,92.78,2517.0,5.33,13.89,0.25006602390976485
835,96.33,2357.0,7.78,7.78,0.308283516555368
836,92.13,1877.0,7.95,12.41,0.29176781720331774
837,96.76,2353.0,6.2,15.96,0.2417656256110553
838,92.56,2207.0,4.91,15.7,0.24679182299970043
839,92.82,2551.0,2.02,14.8,0.2342391716881055
840,92.76,2230.0,19.02,5.98,0.36447499339160105
841,96.6,2414.0,13.13,13.34,0.2770317256060885
842,95.47,1956.0,16.92,3.42,0.3914481253788584
843,100.62,2056.0,13.41,7.4,0.33858126470538696
844,96.58,1895.0,15.44,2.06,0.4012713503806241
845,95.25,2358.0,6.5,15.71,0.2446366399402667
846,93.4,2237.0,6.33,18.46,0.22982979156246253
847,95.46,2169.0,8.98,15.99,0.25540946441671586
848,96.92,2286.0,7.92,18.82,0.2284482742728714
849,97.71,2268.0,16.73,8.06,0.33554494937646634
850,94.84,2544.0,4.38,20.92,0.19951937443620754
851,96.88,2619.0,5.56,15.57,0.23397255312614565
852,89.54,1891.0,13.15,12.15,0.3092325996737749
853,94.55,2393.0,15.08,8.54,0.32276368240452225
854,97.91,2346.0,7.17,17.7,0.2319489334670851
855,93.92,2263.0,9.86,14.36,0.26698956228431625
856,95.33,2005.0,13.99,8.16,0.33817883773312957
857,94.51,1953.0,12.59,16.15,0.27183074477125846
858,92.8,2194.0,8.76,12.0,0.2850143126399157
859,96.43,2259.0,16.13,12.68,0.29645533791178164
860,95.8,1975.0,5.9,14.75,0.2632111310534002
861,92.57,2467.0,0.86,13.49,0.24338416292690285
862,95.51,2009.0,6.6,9.12,0.30790971838484005
863,97.27,2266.0,15.67,-0.64,0.41017055163145244
864,94.12,2096.0,16.12,11.11,0.3165106663622734
865,94.67,2043.0,-1.29,20.48,0.20471323284014692
866,93.56,2451.0,10.76,13.43,0.269725788598783
867,98.63,2060.0,13.16,7.12,0.34090301369741927
868,96.07,1801.0,11.85,14.11,0.2906416235258359
869,95.92,1621.0,10.0,8.74,0.33662314525226233
870,97.64,2340.0,4.13,14.5,0.2470190786876421
871,92.04,2095.0,6.88,17.57,0.24250891976365643
872,97.12,1877.0,16.72,3.0,0.3973676705218273
873,97.45,2291.0,8.7,20.1,0.22141908490483117
874,94.6,1995.0,16.87,10.76,0.3255139028668535
875,99.3,2372.0,6.23,19.92,0.2137309583725001
876,98.69,2219.0,9.45,15.71,0.2557519880061346
877,89.15,2241.0,13.39,15.86,0.26771713391389174
878,89.43,2245.0,7.7,18.25,0.23567725762333036
879,96.27,2423.0,13.98,15.94,0.25955896779687104
880,92.52,2435.0,10.1,16.68,0.2451676962242451
881,93.17,2340.0,3.77,17.06,0.22986861211734388
882,92.65,2208.0,5.22,14.29,0.2577052310737803
883,99.19,2040.0,14.5,12.23,0.3027790100016188
884,98.71,2316.0,7.4,14.88,0.2530901043630149
885,96.16,2408.0,10.87,10.16,0.29602694405793367
886,96.29,2222.0,7.55,17.05,0.24206917557988153
887,91.61,2531.0,1.29,20.32,0.19783267316376554
888,91.66,2270.0,16.91,13.11,0.2966978901369033
890,95.88,2275.0,13.95,16.56,0.2602975067959143
891,96.44,2459.0,4.8,17.77,0.22264437067071047
892,91.25,2212.0,11.66,17.72,0.2498023518196959
893,94.11,2278.0,11.11,14.17,0.27115474000645096
894,91.86,1733.0,8.17,11.93,0.3018705092694127
895,94.25,2316.0,1.33,11.28,0.2653095392299782
896,95.72,2450.0,12.82,13.23,0.2760370013132304
897,91.98,1902.0,5.92,18.78,0.23817091501135032
898,93.66,2377.0,16.13,12.23,0.2966118215201378
899,97.07,2426.0,5.61,17.0,0.23060149683846393
900,94.67,2220.0,12.32,10.02,0.3092262763203857
901,93.67,2414.0,8.22,18.73,0.22671088324722907
902,92.23,2130.0,3.73,20.82,0.21196106582881283
903,93.57,2493.0,13.22,19.47,0.2311944218945875
904,94.29,2166.0,11.51,15.75,0.2643364324823116
905,91.76,2240.0,18.04,5.99,0.36131271909073615
906,93.68,2249.0,12.89,15.05,0.27050212435162757
907,98.03,2277.0,15.85,11.1,0.30706364067560976
908,94.02,2393.0,11.96,18.84,0.23558307284728708
909,94.3,2117.0,9.13,18.45,0.24042288737250447
910,100.55,2346.0,6.61,13.4,0.26013112648444153
911,98.09,2483.0,7.16,16.0,0.23904203088960793
912,95.38,2251.0,2.5,18.02,0.22254244352331248
913,94.85,2404.0,7.58,14.44,0.2550624803880169
914,95.74,2503.0,12.64,8.89,0.3078384013608225
915,92.29,2468.0,5.52,16.82,0.2318432465530722
916,95.9,2453.0,5.36,20.59,0.20610489810311397
917,91.94,2297.0,15.41,12.39,0.29704082657781183
918,99.13,2584.0,8.18,17.01,0.23088949633896508
919,95.61,2252.0,13.68,3.68,0.36584465527755466
920,92.15,2063.0,0.26,18.32,0.2223244707547228
921,93.51,2785.0,2.88,14.36,0.23141107769282748
922,93.27,2442.0,10.33,19.79,0.22387349381391228
923,95.97,2050.0,6.11,19.25,0.22917857963299282
924,90.61,2235.0,12.73,15.07,0.27157827162758524
925,93.64,2211.0,3.26,12.89,0.26241871808735107
926,93.44,2100.0,17.5,7.1,0.35504488972016107
927,93.51,2242.0,6.07,17.49,0.2356290817516167
928,96.26,2151.0,12.52,8.85,0.321581713980522
929,89.45,2013.0,11.97,10.72,0.3127464552692649
930,94.3,2395.0,10.7,18.07,0.23764765297326462
931,93.17,2010.0,16.89,4.5,0.3802264781468544
932,95.87,2085.0,8.6,13.01,0.27962464780065033
933,98.73,2481.0,-0.99,10.91,0.2544824698334081
